filename,dynasty,author,title,form,technique_zh,subject_zh,technique,subject,category_3,category_raw,category_fine
"清_居廉_花卉奇石册_没骨,花鸟_石头,草,虫子,彩绘,印章_纸本_ _页__adefc8ab.jpg",清,居廉,花卉奇石册,"没骨,花鸟",没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_居廉_花卉奇石册_没骨,花鸟_花,草,石头,树叶,彩绘,印章_纸本_ _页__a39be4c1.jpg",清,居廉,花卉奇石册,"没骨,花鸟",没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_崔鹤_李香君像_页_工笔,人物_人物_纸本_52.4cmX124cm _ _f346da47.jpg",清,崔鹤,李香君像,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_康寿_孟母教子图_页_工笔,人物_ _人物_绢本_64cmX142cm_北京故宫博物院_25800ba3.jpg",清,康寿,孟母教子图,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_弘仁_山水中堂_页_水墨,山水_山水_纸本_70.3cmX203.5cm _ _f945e9ef.jpg",清,弘仁,山水中堂,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_弘仁_山水图_页_浅绛,山水_卷_山水 _ _33cmX221cm _ _cbef7e49.jpg",清,弘仁,山水图,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_弘历_松树图 _ _松树_水墨,山水_纸本_29.4cmX34.9cm _ _40f53704.jpg",清,弘历,松树图,,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_张宗苍_山水册_页_浅绛,山水_ _山水_纸本_144.6cmX75.3cm _ _6ba2e28c.jpg",清,张宗苍,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_张赐宁_山水图_页_水墨,山水_卷_山水 _ _33.8cmX223cm _ _dec20c8c.jpg",清,张赐宁,山水图,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_徐扬_姑苏繁华图卷_页_浅绛,山水_屋檐,人物,古装,河流,松树,针叶树,城墙,石桥,船坞,街道_b33248d7.jpg",清,徐扬,姑苏繁华图卷,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_徐扬_姑苏繁华图卷_页_浅绛,山水_屋檐,人物,行人,古装,河流,松树,针叶树,围墙,山,山群,_30a28dfd.jpg",清,徐扬,姑苏繁华图卷,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_徐扬_姑苏繁华图卷_页_浅绛,山水_山群,高山,树林,松树,亭子,屋檐,河流,人物,古装,船坞,_03f47d1f.jpg",清,徐扬,姑苏繁华图卷,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_徐扬_姑苏繁华图卷_页_浅绛,山水_高山,松树,屋檐,江,人物,古装,石桥,桃花,树林,彩绘_纸_f21155ad.jpg",清,徐扬,姑苏繁华图卷,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_徐杨_牡丹山鹧 _页_写意,花鸟_花鸟_纸本_55cmX117cm _ _45158ca4.jpg",清,徐杨,牡丹山鹧,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_恽冰_牡丹图_页_工笔,花鸟_ _工笔,花鸟 _ _31.1cmX34cm _ _2802bc5a.jpg",清,恽冰,牡丹图,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_九兰图_页_工笔,花鸟_ _花鸟_绢本_23.4cmX60.8cm _ _b8e79a75.jpg",清,恽寿平,九兰图,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_书画合册_页_水墨,山水_写意,山水,树木,石头_  _  _ _33ce9624.jpg",清,恽寿平,书画合册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_书画合册_页_水墨,山水_华溪渔隐、西溪钓徒 _  _  _ _951df3f1.jpg",清,恽寿平,书画合册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_书画合册_页_水墨,山水_长林、放艇、沧浪 _  _  _ _c2252843.jpg",清,恽寿平,书画合册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_令谁浅马融才 _页_水墨,山水_山水 _  _  _ _cd815eea.jpg",清,恽寿平,令谁浅马融才,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_临江贯道江山积雪_册页_山水 _  _  _ _b7b34782.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_山水 _  _  _ _42c9c760.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_江天楼阁郭恕先纨扇本宋岁廊题董文敏称为宋画第一_册页_山水_纨扇本 _  _ _7c7080c7.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_秃管戏拈一两折生烟飞灵气百变得自然夏山图_页_浅绛,山水_册_ebb6d0ef.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_竹树_南田又题_册页_山水、竹树 _  _  _ _284c06e4.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_红不是武陵春多事花溪远问津若道于隐士青衣若笠是何人_册页_山_934933f1.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_西临秋齐黄鹤山樵有秋山萧寺_册页_山水 _  _  _ _3ebcd6db.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_仿古山水册_页_浅绛,山水_郭河阳寒山行旅南田_册页_山水 _  _  _ _da6b71ac.jpg",清,恽寿平,仿古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_修枝带文羽 _文字_没骨,花鸟_ _35.7cmX26.3cm _ _1f702efc.jpg",清,恽寿平,修枝带文羽,文字,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_元介老姬属园齐中竹石小景居士_扇面_没骨,花鸟_山水,花卉,竹石_纸本_52.3x24.6 _ _ea258fae.jpg",清,恽寿平,元介老姬属园齐中竹石小景居士,扇面,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_冷草不爱蝶霜红欢醉人好花狄更丽何必羡华春云溪寿平_扇面_没骨,花鸟_山水,花卉_纸本_5_f4cc8fde.jpg",清,恽寿平,冷草不爱蝶霜红欢醉人好花狄更丽何必羡华春云溪寿平,扇面,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_出水芙蓉 _页_没骨,花鸟_花鸟 _  _  _ _1e2789c0.jpg",清,恽寿平,出水芙蓉,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_出水芙蓉 _页_没骨,花鸟_花鸟_纸本 _  _ _9aade074.jpg",清,恽寿平,出水芙蓉,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_双松流溪册_页_水墨,山水_ _山水_绢本_71.4cmX173cm _ _c94d35ae.jpg",清,恽寿平,双松流溪册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_含笑看瑶姬_扇面_没骨,花鸟_工笔,花,叶子_纸本 _  _ _839487e0.jpg",清,恽寿平,含笑看瑶姬,扇面,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_山水册_页_水墨,山水_临黄鹤山极_页_浅绛,山水_高山,山群,屋檐,树林,山地,印章__73125cd3.jpg",清,恽寿平,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_山水册_页_水墨,山水_北苑浅色松_页_浅绛,山水_高山,山地,树林,水面,岩石,印章,_b850a25c.jpg",清,恽寿平,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_山水册_页_水墨,山水_曹云西庐滩秋雨_页_浅绛,山水_高山,枯树,石头,杂草,印章,题字_纸本_27cmX39.7cm_ _大都会博物馆_64dab399.jpg",清,恽寿平,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_山水册_页_水墨,山水_洪谷子写古松数百本得其真余_山,枯树,古树,印章,题字_纸本_27cmX39.7cm_ _大都会博物馆_73bf8161.jpg",清,恽寿平,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_山水册_页_水墨,山水_观朱泽民双树小卷用其法作竹石寒林_岩石,古树,杂草,野草,印章,_9b48352b.jpg",清,恽寿平,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_山水册_页_浅绛,山水_子久天池石峰_页_浅绛,山水_高山,水面,房子,古树,地面,印章_debea8d5.jpg",清,恽寿平,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_山水册_页_浅绛,山水_雨后看山因楼高尚书法_页_浅绛,山水_高山,山群,树林,渔夫,水面,印章,题字_纸本_27cmX39.7cm_ _大都会博物馆_87aaea7e.jpg",清,恽寿平,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_山水册_页_浅绛,山水_鹊华秋色仿赵承_页_浅绛,山水_高山,山地,树,水面,石头,印章,题字_纸本_27cmX39.7cm_ _大都会博物馆_eaaf55e0.jpg",清,恽寿平,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_山水花卉1_页_写意,花鸟 _山水,花卉 _  _  _  4_38c96c66.jpg",清,恽寿平,山水花卉1,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_恽寿平_山水花卉1_页_写意,花鸟 _山水,花卉 _  _  _  7_79d3cf71.jpg",清,恽寿平,山水花卉1,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_恽寿平_山水花卉1_页_没骨,花鸟 _山水,花卉 _  _  _  2_e518a4c0.jpg",清,恽寿平,山水花卉1,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_山水花卉1_页_没骨,花鸟 _山水,花卉 _  _  _  3_6a5c9ee0.jpg",清,恽寿平,山水花卉1,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_山水花卉1_页_没骨,花鸟 _山水,花卉 _  _  _  6_02eb3321.jpg",清,恽寿平,山水花卉1,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_山水花卉1_页_没骨,花鸟 _山水,花卉 _  _  _ _07d5ae02.jpg",清,恽寿平,山水花卉1,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_折枝图页_页_没骨,花鸟_花鸟 _  _  _ _e240a932.jpg",清,恽寿平,折枝图页,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_摹古木寒鸦 _页_浅绛,山水_山水 _  _  _ _bc1b53bd.jpg",清,恽寿平,摹古木寒鸦,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_梨花图_页_没骨,花鸟_花鸟 _  _ _纳尔逊博物馆_be7c00f0.jpg",清,恽寿平,梨花图,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_洒金玉兰 _页_写意,花鸟_花鸟 _  _  _ _af9cdd25.jpg",清,恽寿平,洒金玉兰,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_恽寿平_湖山春暖册_页_浅绛,山水_ _山水_绢本_632cmX57.7cm _ _c28fec7d.jpg",清,恽寿平,湖山春暖册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_溪山行旅摹北苑半幅面 _页_水墨,山水_山水 _  _  _ _60811e4a.jpg",清,恽寿平,溪山行旅摹北苑半幅面,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_牡丹_锦阵曾遮洛浦凤箫还忆旧华春北方谁唱延年曲犹有倾城独立人 _页_工笔,花鸟_工笔,牡丹_设色 _ _台湾故宫博物院_2f0ae42f.jpg",清,恽寿平,牡丹,锦阵曾遮洛浦凤箫还忆旧华春北方谁唱延年曲犹有倾城独立人,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_牡丹册_册页_没骨,花鸟_ _30.2cmX20cm _ _8e0291f0.jpg",清,恽寿平,牡丹册,册页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_王翚_仿李咸熙古涧寒时_页_水墨,山水_花卉,山水 _  _  _ _b7ad450c.jpg",清,恽寿平,王翚,仿李咸熙古涧寒时,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_王翚_花卉山水合册_页_写意,花鸟_赵子固作水仙神韵清逸南田摹本笔有余妍不妨亚美石谷翚_册页_工笔,花卉_  _  _ _907d966f.jpg",清,恽寿平,王翚,花卉山水合册,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_恽寿平_王翚_花卉山水合册_页_水墨,山水_宿雨高尚书有近在余家_册页_花卉_山水 _  _  _ _3657123b.jpg",清,恽寿平,王翚,花卉山水合册,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_王翚_花卉山水合册_页_没骨,花鸟_工笔,牡丹_册页_花卉_山水 _  _  _ _5d581ae0.jpg",清,恽寿平,王翚,花卉山水合册,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_王翚_花卉山水合册_页_没骨,花鸟_秋园卉草笔思清一人也鸟目山中人王翚题南田写生_册页_工笔,花卉_花鸟 _  _  _ _e6fc096a.jpg",清,恽寿平,王翚,花卉山水合册,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_王翚花卉山水合册_页_没骨,花鸟_盛开花,草,树叶,印章_纸本_28.5x43cm_页__ffbd47f5.jpg",清,恽寿平,王翚花卉山水合册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_甜瓜悬苦藤 _页_写意,花鸟_文字,花鸟,虫子,树枝,树叶_ _35.7cmX26.3cm _ _cb1f9646.jpg",清,恽寿平,甜瓜悬苦藤,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_恽寿平_百花图_页_工笔,花鸟_卷_花鸟_绢本_32cmX228cm _ _cee190bc.jpg",清,恽寿平,百花图,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_眉钓春声流秋乡冷烟 _页_没骨,花鸟_ _35.7cmX26.3cm _ _6817d3c1.jpg",清,恽寿平,眉钓春声流秋乡冷烟,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_秋塘双浴 _页_没骨,花鸟_花鸟 _  _  _ _d4a5526f.jpg",清,恽寿平,秋塘双浴,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_秋海棠图_页_没骨,花鸟_ _没骨,花鸟_ _42cmX60cm _ _867af7c7.jpg",清,恽寿平,秋海棠图,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_米海狱烟云供养_页_水墨,山水_山群,高山,水面,树,房子,印章,题字_纸本_27cmx39.7cm_页_._597b67f1.jpg",清,恽寿平,米海狱烟云供养,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_红叶开时生老命图_页_没骨,花鸟_扇面_山水花卉, 芍药_纸本_52.1cmX24cm _ _911a6503.jpg",清,恽寿平,红叶开时生老命图,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_绵雨溪村 _页_水墨,山水_山水 _  _  _ _79f436f0.jpg",清,恽寿平,绵雨溪村,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_恽寿平_花卉图冊之一_桃花_武陵春色玉洞朝霞云溪寿平_页_没骨,花鸟_花卉、桃花 _  _  _ _ecc81470.jpg",清,恽寿平,花卉图冊之一,桃花,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_花卉图冊之四_豆花石竹_页_没骨,花鸟_花卉 _  _  _ _4c3dc842.jpg",清,恽寿平,花卉图冊之四,豆花石竹,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_花果蔬菜 _页_工笔,花鸟_工笔,花果,蔬菜 _  _  _ _ef727e77.jpg",清,恽寿平,花果蔬菜,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_花果蔬菜 _页_工笔,花鸟_工笔,花果蔬菜_绢本_20cmX26.3cm _ _90d26d22.jpg",清,恽寿平,花果蔬菜,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_花果蔬菜_竹笋图 _页_工笔,花鸟_工笔,花果蔬菜,竹笋_绢本_20cmX26.3cm _ _fc07ace8.jpg",清,恽寿平,花果蔬菜,竹笋图,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_花隝夕阳图_页_浅绛,山水_花鸟 _ _27cmX122cm _ _4497c60f.jpg",清,恽寿平,花隝夕阳图,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_恽寿平_花鸟册_页_没骨,花鸟_花鸟 _  _  _ _1735758777_e4c40cc1.jpg",清,恽寿平,花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_花鸟册_页_没骨,花鸟_花鸟 _  _  _ _24fd1058.jpg",清,恽寿平,花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_花鸟册_页_没骨,花鸟_花鸟_  _  _ _a5065804.jpg",清,恽寿平,花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_菊花_此问秋不入青女 _页_没骨,花鸟 _ _35.7cmX26.3cm _ _ac5a0718.jpg",清,恽寿平,菊花,此问秋不入青女,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_落花游鱼(临刘寀) _页_没骨,花鸟_花鸟 _  _  _ _f53d3a1c.jpg",清,恽寿平,落花游鱼(临刘寀),页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_恽寿平_葡萄图 _页_工笔,花鸟_工笔,花果蔬菜_绢本_20cmX26.3cm _ _e0e68abd.jpg",清,恽寿平,葡萄图,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_恽寿平_赵荣绿红霞秋齐江上看丹枫红柏烟翠相间研色成不觉满纸 _页_浅绛,山水_山水 _  _  _ _a361009c.jpg",清,恽寿平,赵荣绿红霞秋齐江上看丹枫红柏烟翠相间研色成不觉满纸,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_惲壽平_甌香館寫生册_页_写意,花鸟_梅花_册頁_花鳥_绢本_28cmX35cm _ _dde64038.jpg",清,惲壽平,甌香館寫生册,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_惲壽平_甌香館寫生册_页_没骨,花鸟_卷丹_册頁_花鳥_绢本_28cmX35cm _ _1f5ae575.jpg",清,惲壽平,甌香館寫生册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_惲壽平_甌香館寫生册_页_没骨,花鸟_枇杷_册頁_花鳥_绢本_28cmX35cm _ _aa958eea.jpg",清,惲壽平,甌香館寫生册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_惲壽平_甌香館寫生册_页_没骨,花鸟_桃花_册頁_花鳥_绢本_28cmX35cm _ _808c5a90.jpg",清,惲壽平,甌香館寫生册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_惲壽平_甌香館寫生册_页_没骨,花鸟_洛陽花_册頁_花鳥_绢本_28cmX35cm _ _ace4412e.jpg",清,惲壽平,甌香館寫生册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_惲壽平_甌香館寫生册_页_没骨,花鸟_海棠_册頁_花鳥_绢本_28cmX35cm _ _21f5e091.jpg",清,惲壽平,甌香館寫生册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_惲壽平_甌香館寫生册_页_没骨,花鸟_菊花_册頁_花鳥_绢本_28cmX35cm _ _ce21c01c.jpg",清,惲壽平,甌香館寫生册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_戴本孝_山水册_页_水墨,山水_屋檐,树,山,溪流,石头,树林人物,古装_纸本_21.4cmX1_befdbe15.jpg",清,戴本孝,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_戴本孝_山水册_页_水墨,山水_山,松树,屋檐,树林,印章,文字_纸本_21.4cmX16.7c_7c7c760d.jpg",清,戴本孝,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_戴本孝_山水册_页_水墨,山水_松树,高山,人物,印章,文字_纸本_21.4cmX16.7cm__3668cc81.jpg",清,戴本孝,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
